split,seed,miss_rate,fold,model,auroc,ap,brier,best_params
S2,1001,0.4,5,rf,0.9311959735481978,0.5514521530805333,0.0198811622080176,"{""clf__max_depth"": null}"
S2,1001,0.4,5,svm_linear_cal,0.8571512402103505,0.421677072477584,0.021136932093565,"{""clf__C"": 1.0}"
S2,1001,0.4,5,xgb,0.929324937368813,0.4784110475364828,0.020331196518506,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1001,0.5,1,extratrees,0.926435115171664,0.3248302066888598,0.0172448105777007,"{""clf__max_depth"": 12}"
S2,1001,0.5,1,lr_l2,0.8607191511167215,0.2883134548027391,0.0172171966966243,"{""clf__C"": 10.0}"
S2,1001,0.5,1,rf,0.9001887240504431,0.3269889868076889,0.0167001025519662,"{""clf__max_depth"": null}"
S2,1001,0.5,1,svm_linear_cal,0.8466773318668683,0.3080862668496306,0.0169080049013089,"{""clf__C"": 10.0}"
S2,1001,0.5,1,xgb,0.927035032683006,0.3653316874482684,0.0160687483435607,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1001,0.5,2,extratrees,0.9062045482184118,0.367070082486912,0.0217590448837952,"{""clf__max_depth"": 12}"
S2,1001,0.5,2,lr_l2,0.8612136689772588,0.3238502993601422,0.0216538293944545,"{""clf__C"": 10.0}"
S2,1001,0.5,2,rf,0.919917305119786,0.3998935287313936,0.0204191435842803,"{""clf__max_depth"": null}"
S2,1001,0.5,2,svm_linear_cal,0.8551331630791682,0.3199708644927879,0.0219554162597025,"{""clf__C"": 1.0}"
S2,1001,0.5,2,xgb,0.93111516478171,0.4236266390550341,0.019677320893123,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1001,0.5,3,extratrees,0.9274893351368224,0.4526940151641562,0.0197623720190948,"{""clf__max_depth"": 12}"
S2,1001,0.5,3,lr_l2,0.8594423056913953,0.3291326082693595,0.0199791670353221,"{""clf__C"": 1.0}"
S2,1001,0.5,3,rf,0.9256581000936426,0.4343897562199354,0.0190049526939497,"{""clf__max_depth"": 12}"
S2,1001,0.5,3,svm_linear_cal,0.8366923317032567,0.3144060066783595,0.0205055392430285,"{""clf__C"": 10.0}"
S2,1001,0.5,3,xgb,0.9309020913536572,0.3760860843255639,0.0189419243177678,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1001,0.5,4,extratrees,0.8835112464762356,0.3733266136631555,0.021198050820707,"{""clf__max_depth"": null}"
S2,1001,0.5,4,lr_l2,0.886593924340095,0.2884166220943711,0.0218021744555959,"{""clf__C"": 10.0}"
S2,1001,0.5,4,rf,0.9169549746683224,0.4057689386641882,0.0201732342960858,"{""clf__max_depth"": null}"
S2,1001,0.5,4,svm_linear_cal,0.8821978433575808,0.2986573882221377,0.0220085200653453,"{""clf__C"": 10.0}"
S2,1001,0.5,4,xgb,0.9342756323062668,0.3948283548522336,0.0197463186916007,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1001,0.5,5,extratrees,0.92206197666283,0.5121584025760819,0.0223587371928797,"{""clf__max_depth"": 12}"
S2,1001,0.5,5,lr_l2,0.8784616426298327,0.4193865381228579,0.0214298209384429,"{""clf__C"": 1.0}"
S2,1001,0.5,5,rf,0.9374410364050828,0.5173717115833518,0.0207932310965763,"{""clf__max_depth"": 12}"
S2,1001,0.5,5,svm_linear_cal,0.8576342338682376,0.4333974915908033,0.0215984500302897,"{""clf__C"": 1.0}"
S2,1001,0.5,5,xgb,0.9407091430248042,0.50531946868117,0.0199040988668291,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1001,0.6,1,extratrees,0.900357450850508,0.2463777699312078,0.0179304191588175,"{""clf__max_depth"": 12}"
S2,1001,0.6,1,lr_l2,0.8547512217070153,0.2186071116604617,0.0184528588066106,"{""clf__C"": 10.0}"
S2,1001,0.6,1,rf,0.9043881466298384,0.2449664766346684,0.0177752469618234,"{""clf__max_depth"": 12}"
S2,1001,0.6,1,svm_linear_cal,0.8410156103535763,0.2085742544898504,0.0186341403104596,"{""clf__C"": 10.0}"
S2,1001,0.6,1,xgb,0.9145742460411694,0.2560742932762392,0.0176661387345876,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1001,0.6,2,extratrees,0.8988155174510519,0.3285334050496065,0.0223866468051045,"{""clf__max_depth"": 12}"
S2,1001,0.6,2,lr_l2,0.869706919615712,0.3295454856677778,0.021906439260397,"{""clf__C"": 10.0}"
S2,1001,0.6,2,rf,0.902561109084276,0.423038947602319,0.0207277281560875,"{""clf__max_depth"": 12}"
S2,1001,0.6,2,svm_linear_cal,0.8655819044144474,0.3364619326881484,0.022003811769364,"{""clf__C"": 1.0}"
S2,1001,0.6,2,xgb,0.9163930439012526,0.372048568162534,0.0207109761348918,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1001,0.6,3,extratrees,0.9226251170533762,0.4406959857589408,0.020071878544603,"{""clf__max_depth"": 12}"
S2,1001,0.6,3,lr_l2,0.8524607220892726,0.3242333999076957,0.0199761597884139,"{""clf__C"": 1.0}"
S2,1001,0.6,3,rf,0.9235355322026844,0.4178255930780754,0.0193155552693965,"{""clf__max_depth"": 12}"
S2,1001,0.6,3,svm_linear_cal,0.8292737488294663,0.2961302405148123,0.0202549116649263,"{""clf__C"": 1.0}"
S2,1001,0.6,3,xgb,0.9266153365934866,0.3732382080108864,0.0195215351607498,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1001,0.6,4,extratrees,0.8974313481972125,0.3194132657058238,0.0223805153655517,"{""clf__max_depth"": 12}"
S2,1001,0.6,4,lr_l2,0.8778707591617876,0.328065051222403,0.0211871166261224,"{""clf__C"": 1.0}"
S2,1001,0.6,4,rf,0.8976679086088277,0.3536256924393733,0.021533231343134,"{""clf__max_depth"": 12}"
S2,1001,0.6,4,svm_linear_cal,0.8706310248979834,0.3090368274889931,0.0218653211083885,"{""clf__C"": 0.1}"
S2,1001,0.6,4,xgb,0.9245865121138644,0.3672888029818692,0.0204996447421563,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1001,0.6,5,extratrees,0.8984359130611416,0.4353057611159922,0.023481953776618,"{""clf__max_depth"": 12}"
S2,1001,0.6,5,lr_l2,0.8745796375290587,0.4056225227714494,0.0213649554400411,"{""clf__C"": 0.1}"
S2,1001,0.6,5,rf,0.9109486085720088,0.4416866511297216,0.0223562189238569,"{""clf__max_depth"": 12}"
S2,1001,0.6,5,svm_linear_cal,0.8583925790507143,0.4270373119982497,0.0216548158673441,"{""clf__C"": 0.1}"
S2,1001,0.6,5,xgb,0.9097614372446792,0.3894610051360048,0.0221038900179284,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1001,0.7,1,extratrees,0.8796727949906888,0.1942351997016533,0.0184905492558706,"{""clf__max_depth"": 12}"
S2,1001,0.7,1,lr_l2,0.8474647236005048,0.1528999970215168,0.0189274139512814,"{""clf__C"": 10.0}"
S2,1001,0.7,1,rf,0.8630000874879703,0.168911445133745,0.0186901572794382,"{""clf__max_depth"": 12}"
S2,1001,0.7,1,svm_linear_cal,0.8432465535988801,0.1684910692443665,0.0188378401860622,"{""clf__C"": 0.1}"
S2,1001,0.7,1,xgb,0.8848220869630425,0.208492866253271,0.0182889967087862,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1001,0.7,2,extratrees,0.880627508208683,0.2747685052608267,0.0229508538821643,"{""clf__max_depth"": 12}"
S2,1001,0.7,2,lr_l2,0.8556925696217924,0.2704181360178397,0.0228271284843978,"{""clf__C"": 1.0}"
S2,1001,0.7,2,rf,0.865815395840934,0.3353020364019011,0.0219866213030516,"{""clf__max_depth"": 12}"
S2,1001,0.7,2,svm_linear_cal,0.8580177550772223,0.2923818569821332,0.0231590625128623,"{""clf__C"": 0.1}"
S2,1001,0.7,2,xgb,0.8840885321658761,0.3149529330452892,0.0216187285953612,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1001,0.7,3,extratrees,0.9002497138695245,0.3224384739009135,0.0210037268935389,"{""clf__max_depth"": 12}"
S2,1001,0.7,3,lr_l2,0.8274893351368224,0.2161702653194106,0.0218853227782472,"{""clf__C"": 10.0}"
S2,1001,0.7,3,rf,0.8769925085839142,0.3364872240696442,0.0212707135069075,"{""clf__max_depth"": 6}"
S2,1001,0.7,3,svm_linear_cal,0.8438143793569869,0.2355484135789733,0.0216543630688342,"{""clf__C"": 0.1}"
S2,1001,0.7,3,xgb,0.8977265633128707,0.398129233999716,0.0188613104548248,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1001,0.7,4,extratrees,0.8643671023320914,0.2818171012894958,0.0226794952611143,"{""clf__max_depth"": 12}"
S2,1001,0.7,4,lr_l2,0.8523025213397205,0.3065022811656278,0.0216951153071812,"{""clf__C"": 0.1}"
S2,1001,0.7,4,rf,0.8543551757446725,0.2747358531187178,0.0228435476467751,"{""clf__max_depth"": 6}"
S2,1001,0.7,4,svm_linear_cal,0.8425394760186883,0.3024936030524204,0.0222185904171533,"{""clf__C"": 0.1}"
S2,1001,0.7,4,xgb,0.8875795927218247,0.3057119744513064,0.0217335448334737,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 3}"
S2,1001,0.7,5,extratrees,0.8982102150901662,0.3312990130314203,0.0245859187382055,"{""clf__max_depth"": 12}"
S2,1001,0.7,5,lr_l2,0.8661475613334236,0.3588658533560541,0.0242806377625664,"{""clf__C"": 1.0}"
S2,1001,0.7,5,rf,0.909314555262148,0.3827402079570304,0.0235471307602476,"{""clf__max_depth"": 12}"
S2,1001,0.7,5,svm_linear_cal,0.8508994064143364,0.3431490411456895,0.0248411693306532,"{""clf__C"": 10.0}"
S2,1001,0.7,5,xgb,0.9132778116324732,0.3997917247429097,0.02223608927417,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.0,1,extratrees,0.9467666945794954,0.3983410676317753,0.0156934554096162,"{""clf__max_depth"": null}"
S2,1002,0.0,1,lr_l2,0.9091374935946308,0.3235288216454849,0.0165841967055958,"{""clf__C"": 10.0}"
S2,1002,0.0,1,rf,0.9438639687043032,0.4444469278867973,0.0152131721591332,"{""clf__max_depth"": 12}"
S2,1002,0.0,1,svm_linear_cal,0.8987264251165464,0.3470072315380361,0.0163239172874705,"{""clf__C"": 0.1}"
S2,1002,0.0,1,xgb,0.964611115971554,0.4275789147084148,0.0157027417369718,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.0,2,extratrees,0.93595524747659,0.4622911149262925,0.0198420561996913,"{""clf__max_depth"": 12}"
S2,1002,0.0,2,lr_l2,0.9277733187401191,0.4154657642362991,0.0202450048476665,"{""clf__C"": 1.0}"
S2,1002,0.0,2,rf,0.9537346467226072,0.5458611118436917,0.0181666368554763,"{""clf__max_depth"": 12}"
S2,1002,0.0,2,svm_linear_cal,0.9198540678584458,0.4171058860454708,0.0204119674510937,"{""clf__C"": 1.0}"
S2,1002,0.0,2,xgb,0.9596789492885808,0.5716489068498296,0.0166848946896443,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1002,0.0,3,extratrees,0.952281240245552,0.5729259246043178,0.0170088896780303,"{""clf__max_depth"": null}"
S2,1002,0.0,3,lr_l2,0.8853345125377172,0.4465849872071238,0.0176716486348335,"{""clf__C"": 1.0}"
S2,1002,0.0,3,rf,0.9487566330246592,0.5824260035078903,0.0160826453081209,"{""clf__max_depth"": 12}"
S2,1002,0.0,3,svm_linear_cal,0.8739673291020705,0.471892767941841,0.0172010252963718,"{""clf__C"": 0.1}"
S2,1002,0.0,3,xgb,0.9515399021954012,0.5875786054436534,0.0152702286945325,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 4}"
S2,1002,0.0,4,extratrees,0.9444575866895344,0.543042225259463,0.0182214340672348,"{""clf__max_depth"": null}"
S2,1002,0.0,4,lr_l2,0.9283714786997064,0.4535370830527455,0.0187842829896171,"{""clf__C"": 1.0}"
S2,1002,0.0,4,rf,0.950218818380744,0.5509950080638225,0.0175542465111902,"{""clf__max_depth"": 12}"
S2,1002,0.0,4,svm_linear_cal,0.9227630256076644,0.4662647622826375,0.018871047308163,"{""clf__C"": 0.1}"
S2,1002,0.0,4,xgb,0.9544571924221816,0.606086787397645,0.0156885768891736,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S2,1002,0.0,5,extratrees,0.9542690771209968,0.6396700676613769,0.0191578517379874,"{""clf__max_depth"": 12}"
S2,1002,0.0,5,lr_l2,0.919434852280678,0.5792047937055638,0.0182357421227366,"{""clf__C"": 0.1}"
S2,1002,0.0,5,rf,0.9560746608887988,0.6672215296934101,0.0168588373974116,"{""clf__max_depth"": null}"
S2,1002,0.0,5,svm_linear_cal,0.9145146365134176,0.5798366945133694,0.0182541729860462,"{""clf__C"": 0.1}"
S2,1002,0.0,5,xgb,0.9636761685512446,0.6920065589753148,0.0154388300739657,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 5}"
S2,1002,0.05,1,extratrees,0.9364243666495856,0.3944499425240806,0.0157488827752139,"{""clf__max_depth"": null}"
S2,1002,0.05,1,lr_l2,0.9007448975765832,0.3419086857386632,0.0166353640890181,"{""clf__C"": 1.0}"
S2,1002,0.05,1,rf,0.9427328742297936,0.4401558018836468,0.0153376163249203,"{""clf__max_depth"": 12}"
S2,1002,0.05,1,svm_linear_cal,0.8909587431728138,0.3462266559346755,0.0164058019716916,"{""clf__C"": 0.1}"
S2,1002,0.05,1,xgb,0.9625988926522604,0.4038422161290522,0.0156536126377009,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1002,0.05,2,extratrees,0.938219627873039,0.4691642511418057,0.0193328470249368,"{""clf__max_depth"": null}"
S2,1002,0.05,2,lr_l2,0.9254189468563784,0.4114108921855146,0.0201000151053076,"{""clf__C"": 1.0}"
S2,1002,0.05,2,rf,0.9470266326158338,0.5380807984341138,0.0183104477005771,"{""clf__max_depth"": 12}"
S2,1002,0.05,2,svm_linear_cal,0.916954882646236,0.4175246331900158,0.0203367581232486,"{""clf__C"": 1.0}"
S2,1002,0.05,2,xgb,0.9552912562325184,0.5560564073430069,0.0169668061033955,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1002,0.05,3,extratrees,0.9511601290188324,0.5573415690276985,0.018102377519588,"{""clf__max_depth"": 12}"
S2,1002,0.05,3,lr_l2,0.8944542711476433,0.4233714781492481,0.0182347186301316,"{""clf__C"": 1.0}"
S2,1002,0.05,3,rf,0.949719071896785,0.5701883369165563,0.0163946043133919,"{""clf__max_depth"": 12}"
S2,1002,0.05,3,svm_linear_cal,0.8822651128914785,0.4428406912691657,0.0179717229059896,"{""clf__C"": 1.0}"
S2,1002,0.05,3,xgb,0.9476433253563624,0.5465748903334899,0.0160714247998667,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.05,4,extratrees,0.9380679914049715,0.5310022963374358,0.0185370679450757,"{""clf__max_depth"": null}"
S2,1002,0.05,4,lr_l2,0.9279082145602934,0.4466631538683323,0.0190241198888687,"{""clf__C"": 1.0}"
S2,1002,0.05,4,rf,0.9449109941451298,0.5518729178855166,0.0175811109138257,"{""clf__max_depth"": null}"
S2,1002,0.05,4,svm_linear_cal,0.9229601592840104,0.4580082245209,0.0190263476967494,"{""clf__C"": 0.1}"
S2,1002,0.05,4,xgb,0.9533680288603702,0.5495294176674976,0.0165948088995416,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.05,5,extratrees,0.9508339540027536,0.6274726592278702,0.0197123246803725,"{""clf__max_depth"": 12}"
S2,1002,0.05,5,lr_l2,0.9132868395513124,0.5457411338436038,0.0189878764685706,"{""clf__C"": 0.1}"
S2,1002,0.05,5,rf,0.9543187306746111,0.6507122556279572,0.0174636279777063,"{""clf__max_depth"": 12}"
S2,1002,0.05,5,svm_linear_cal,0.906809307784323,0.5503463262943197,0.0189228624239873,"{""clf__C"": 0.1}"
S2,1002,0.05,5,xgb,0.9668675378608348,0.6781432663887748,0.0160148081285485,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.1,1,extratrees,0.932659259351839,0.3428062370777388,0.0163535883327416,"{""clf__max_depth"": null}"
S2,1002,0.1,1,lr_l2,0.8820474684730849,0.2908011010921455,0.0179198727608013,"{""clf__C"": 1.0}"
S2,1002,0.1,1,rf,0.9323905462998838,0.394912037152508,0.0159801522502268,"{""clf__max_depth"": null}"
S2,1002,0.1,1,svm_linear_cal,0.8676556973416155,0.2807130892209861,0.0177869451163952,"{""clf__C"": 0.1}"
S2,1002,0.1,1,xgb,0.961061604029446,0.3920699571530511,0.0158014780603663,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.1,2,extratrees,0.9374826705581903,0.4363600550111211,0.0204946979863133,"{""clf__max_depth"": 12}"
S2,1002,0.1,2,lr_l2,0.9156123069439376,0.4055998901861719,0.0201760543725208,"{""clf__C"": 1.0}"
S2,1002,0.1,2,rf,0.9468320564270948,0.5261345017300179,0.0186666231138242,"{""clf__max_depth"": 12}"
S2,1002,0.1,2,svm_linear_cal,0.9100231059224128,0.3800846246444506,0.021004047808908,"{""clf__C"": 1.0}"
S2,1002,0.1,2,xgb,0.9613036604645506,0.556273319494387,0.0172066429173689,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.1,3,extratrees,0.9478358131307876,0.5561228190094936,0.0173416203046085,"{""clf__max_depth"": null}"
S2,1002,0.1,3,lr_l2,0.8823327437311415,0.4271128191814189,0.0180150568886351,"{""clf__C"": 1.0}"
S2,1002,0.1,3,rf,0.9422172510664863,0.5540254925789518,0.0166174242424242,"{""clf__max_depth"": null}"
S2,1002,0.1,3,svm_linear_cal,0.8715534283633336,0.438729451854998,0.0179054611966735,"{""clf__C"": 0.1}"
S2,1002,0.1,3,xgb,0.9493549058370616,0.5403452682678704,0.0160423972135993,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1002,0.1,4,extratrees,0.9372104599128668,0.5327917960739559,0.0185059747869318,"{""clf__max_depth"": null}"
S2,1002,0.1,4,lr_l2,0.9234332801072408,0.4525026690390238,0.0188881581339077,"{""clf__C"": 1.0}"
S2,1002,0.1,4,rf,0.9388737753070358,0.5412014582534262,0.0180397141936166,"{""clf__max_depth"": 12}"
S2,1002,0.1,4,svm_linear_cal,0.9162723993139748,0.4672304837489052,0.0190697332123578,"{""clf__C"": 0.1}"
S2,1002,0.1,4,xgb,0.951115776608118,0.5616119188929803,0.0163558918988977,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.1,5,extratrees,0.9492269844494098,0.6308714833364991,0.0197515875395392,"{""clf__max_depth"": 12}"
S2,1002,0.1,5,lr_l2,0.906782224027806,0.5513545187892483,0.0186064402897697,"{""clf__C"": 0.1}"
S2,1002,0.1,5,rf,0.953646150721105,0.644042683534437,0.0177921888552535,"{""clf__max_depth"": 12}"
S2,1002,0.1,5,svm_linear_cal,0.8999119777913197,0.5469981002099601,0.0188520607921782,"{""clf__C"": 0.1}"
S2,1002,0.1,5,xgb,0.9600785428938994,0.650592457535637,0.0165340654003347,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 4}"
S2,1002,0.2,1,extratrees,0.9442701628526078,0.3897787267507978,0.0160324655859267,"{""clf__max_depth"": null}"
S2,1002,0.2,1,lr_l2,0.8944957568334354,0.2957138999907265,0.0175036645874735,"{""clf__C"": 1.0}"
S2,1002,0.2,1,rf,0.9382522403169564,0.3823835881003173,0.0158486033485111,"{""clf__max_depth"": 12}"
S2,1002,0.2,1,svm_linear_cal,0.8896464236167527,0.2972027153386686,0.0171781075965331,"{""clf__C"": 0.1}"
S2,1002,0.2,1,xgb,0.9603242054217545,0.3454490082118915,0.0171828372565981,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.2,2,extratrees,0.9270144716040376,0.3928897444874195,0.0209286945406349,"{""clf__max_depth"": 12}"
S2,1002,0.2,2,lr_l2,0.8944132311808343,0.3216368441862545,0.0220765790356073,"{""clf__C"": 10.0}"
S2,1002,0.2,2,rf,0.9357363492642587,0.4934908240132359,0.0193331192434619,"{""clf__max_depth"": 12}"
S2,1002,0.2,2,svm_linear_cal,0.8941408245165998,0.3267986457466605,0.021933748049152,"{""clf__C"": 1.0}"
S2,1002,0.2,2,xgb,0.9529368843487778,0.5117882873247449,0.0178256163355539,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.2,3,extratrees,0.936926438455936,0.5449777038019934,0.0177615214646464,"{""clf__max_depth"": null}"
S2,1002,0.2,3,lr_l2,0.8851940484861097,0.400738032747084,0.0186479100491579,"{""clf__C"": 1.0}"
S2,1002,0.2,3,rf,0.9442825928623452,0.5051077510415217,0.0174652493470317,"{""clf__max_depth"": 12}"
S2,1002,0.2,3,svm_linear_cal,0.8829102070544168,0.4371502952851634,0.0181289213210038,"{""clf__C"": 0.1}"
S2,1002,0.2,3,xgb,0.9439444386640308,0.4971662436446359,0.0171540320255948,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.2,4,extratrees,0.9318681372838922,0.4797177042940855,0.0193287217881944,"{""clf__max_depth"": null}"
S2,1002,0.2,4,lr_l2,0.9115559761073984,0.4058306926301376,0.0199192521637863,"{""clf__C"": 0.1}"
S2,1002,0.2,4,rf,0.933965146766022,0.4957231624438497,0.0187650741053811,"{""clf__max_depth"": 12}"
S2,1002,0.2,4,svm_linear_cal,0.908845388057642,0.418869792556166,0.0200538746816099,"{""clf__C"": 0.1}"
S2,1002,0.2,4,xgb,0.9443442348256352,0.4733527470669202,0.0181765964235396,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.2,5,extratrees,0.9486898232784886,0.5969121769784659,0.0204356835086311,"{""clf__max_depth"": 12}"
S2,1002,0.2,5,lr_l2,0.906344369964114,0.5249464549593665,0.0191705220124505,"{""clf__C"": 0.1}"
S2,1002,0.2,5,rf,0.9464215586701874,0.5996314806407322,0.0185149936868686,"{""clf__max_depth"": null}"
S2,1002,0.2,5,svm_linear_cal,0.902114789988038,0.5250100696839909,0.0195802021802506,"{""clf__C"": 0.1}"
S2,1002,0.2,5,xgb,0.9530322522400524,0.6529127830340407,0.016703869290401,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.3,1,extratrees,0.927931784379648,0.3188764992568602,0.0167903482822545,"{""clf__max_depth"": null}"
S2,1002,0.3,1,lr_l2,0.8648935771331442,0.2539498754512689,0.0181727416926897,"{""clf__C"": 10.0}"
S2,1002,0.3,1,rf,0.9284348402094712,0.3280498188969302,0.0166719560014868,"{""clf__max_depth"": 12}"
S2,1002,0.3,1,svm_linear_cal,0.852920223469273,0.2671741445160391,0.0177256729815037,"{""clf__C"": 1.0}"
S2,1002,0.3,1,xgb,0.9453575133419156,0.308343064629585,0.0174742246719808,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 5}"
S2,1002,0.3,2,extratrees,0.9172807977623738,0.3614996805867337,0.0213278886406481,"{""clf__max_depth"": 12}"
S2,1002,0.3,2,lr_l2,0.8983777210263895,0.3073113251267111,0.0233151243722179,"{""clf__C"": 1.0}"
S2,1002,0.3,2,rf,0.928585674328104,0.445423870072295,0.0200374784135046,"{""clf__max_depth"": 12}"
S2,1002,0.3,2,svm_linear_cal,0.9031497020552112,0.3024685997336265,0.0232892883577205,"{""clf__C"": 1.0}"
S2,1002,0.3,2,xgb,0.9420843974218654,0.4521504575027498,0.0192660030894656,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.3,3,extratrees,0.9394339818957446,0.5029552946423926,0.0184691139914772,"{""clf__max_depth"": null}"
S2,1002,0.3,3,lr_l2,0.8809385079596295,0.3894490804196888,0.0187501667775711,"{""clf__C"": 1.0}"
S2,1002,0.3,3,rf,0.9413484548954324,0.4926295558737932,0.0179631201561516,"{""clf__max_depth"": 12}"
S2,1002,0.3,3,svm_linear_cal,0.8719488086567475,0.413125590699872,0.0185048095201176,"{""clf__C"": 0.1}"
S2,1002,0.3,3,xgb,0.9469774217042972,0.4236879469083357,0.0181430947562233,"{""clf__learning_rate"": 0.03, ""clf__max_depth"": 3}"
S2,1002,0.3,4,extratrees,0.9360153370000196,0.4855378729294721,0.0204046689184636,"{""clf__max_depth"": 12}"
S2,1002,0.3,4,lr_l2,0.9050308514203482,0.4329390599213406,0.0195826756540614,"{""clf__C"": 1.0}"
S2,1002,0.3,4,rf,0.9428657322530408,0.5081215111357348,0.0188466432642104,"{""clf__max_depth"": 12}"
